27425_7#130 6999_2#20.fa	892
27425_7#130 6999_7#18.fa	24
27425_7#130 7622_2#30.fa	16
27425_7#130 6952_7#23.fa	11
27425_7#130 7553_4#36.fa	11
27425_7#130 7622_2#5.fa	10
27425_7#130 7001_1#14.fa	10
27425_7#130 6930_8#7.fa	9
27425_7#130 6999_5#9.fa	9
27425_7#130 6999_5#3.fa	9
27425_7#130 7001_3#9.fa	9
27425_7#130 6952_4#3.fa	9
27425_7#130 7553_6#6.fa	9
27425_7#130 6999_4#16.fa	9
27425_7#130 6999_6#11.fa	9
27425_7#130 7622_5#84.fa	9
27425_7#130 7622_4#36.fa	9
27425_7#130 6999_5#4.fa	8
27425_7#130 6999_6#3.fa	8
27425_7#130 6999_1#4.fa	8
27425_7#130 6930_8#23.fa	8
27425_7#130 6930_8#18.fa	8
27425_7#130 6925_2#94.fa	7
27425_7#130 7622_5#67.fa	7
27425_7#135 7553_5#90.fa	28
27425_7#135 7553_4#42.fa	23
27425_7#136 7553_5#90.fa	2904
27425_7#136 7553_4#42.fa	2669
27425_7#136 7622_2#37.fa	184
27425_7#136 7553_6#8.fa	181
27425_7#136 7553_5#58.fa	180
27425_7#136 7553_4#23.fa	180
27425_7#136 7622_2#2.fa	180
27425_7#136 7622_3#81.fa	176
27425_7#136 6999_6#21.fa	176
27425_7#136 7553_4#5.fa	176
27425_7#136 7622_5#78.fa	175
27425_7#136 6999_2#9.fa	173
27425_7#136 7622_5#62.fa	172
27425_7#136 7622_3#53.fa	172
27425_7#136 6925_1#63.fa	172
27425_7#136 6999_2#20.fa	171
27425_7#136 7622_2#36.fa	171
27425_7#136 7553_4#33.fa	171
27425_7#136 7622_5#85.fa	88
27425_7#136 7622_4#13.fa	87
27425_7#136 7622_3#86.fa	86
27425_7#136 6925_1#68.fa	84
27425_7#136 6999_2#18.fa	79
27425_7#136 7553_5#71.fa	79
27425_7#136 7622_4#47.fa	21
27425_7#136 7622_3#93.fa	21
27425_7#136 7622_4#37.fa	21
27425_7#136 7622_5#56.fa	21
27425_7#136 6999_2#3.fa	21
27425_7#139 7622_5#67.fa	4209
27425_7#139 7622_2#21.fa	737
27425_7#139 7622_5#83.fa	78
27425_7#139 6999_4#15.fa	73
27425_7#139 7001_1#17.fa	29
27425_7#139 6999_4#11.fa	24
27425_7#139 7622_5#73.fa	21
27425_7#139 7553_4#6.fa	21
27425_7#139 7001_1#21.fa	18
27425_7#139 6999_7#23.fa	18
27425_7#139 7622_2#38.fa	18
27425_7#139 7553_4#38.fa	9
27425_7#13 7622_2#21.fa	1201
27425_7#13 7622_2#20.fa	141
27425_7#150 7622_5#85.fa	3336
27425_7#150 7622_4#13.fa	3140
27425_7#150 6999_2#18.fa	2925
27425_7#150 6925_1#68.fa	2681
27425_7#150 7553_5#71.fa	2652
27425_7#150 7622_5#59.fa	1167
27425_7#150 6999_6#19.fa	1144
27425_7#150 7622_4#28.fa	1112
27425_7#150 6999_3#2.fa	1059
27425_7#150 6999_7#4.fa	1055
27425_7#150 7553_5#57.fa	1021
27425_7#150 7622_2#13.fa	308
27425_7#150 6952_4#6.fa	298
27425_7#150 7622_3#56.fa	291
27425_7#150 7622_2#34.fa	291
27425_7#150 6999_4#9.fa	291
27425_7#150 6999_1#20.fa	290
27425_7#150 6925_2#73.fa	290
27425_7#150 7001_3#12.fa	289
27425_7#150 6999_4#1.fa	289
27425_7#150 6925_1#70.fa	289
27425_7#150 7622_5#90.fa	289
27425_7#150 7622_5#91.fa	289
27425_7#150 7622_4#34.fa	288
27425_7#150 7001_1#4.fa	288
27425_7#150 6999_2#22.fa	287
27425_7#150 7001_2#15.fa	287
27425_7#150 7622_4#39.fa	287
27425_7#150 7622_2#27.fa	244
27425_7#151 7622_5#85.fa	3480
27425_7#151 7622_4#13.fa	3268
27425_7#151 6999_2#18.fa	2996
27425_7#151 7553_5#71.fa	2882
27425_7#151 6925_1#68.fa	2850
27425_7#151 7622_5#59.fa	1219
27425_7#151 6999_6#19.fa	1192
27425_7#151 7622_4#28.fa	1191
27425_7#151 6999_3#2.fa	1134
27425_7#151 6999_7#4.fa	1116
27425_7#151 7553_5#57.fa	1075
27425_7#151 7001_1#4.fa	355
27425_7#151 7622_5#91.fa	348
27425_7#151 6952_4#6.fa	332
27425_7#151 7622_3#56.fa	331
27425_7#151 7622_4#39.fa	331
27425_7#151 7622_2#34.fa	330
27425_7#151 6999_4#1.fa	330
27425_7#151 6999_4#9.fa	330
27425_7#151 7622_2#13.fa	328
27425_7#151 6925_2#73.fa	326
27425_7#151 7622_4#34.fa	326
27425_7#151 6925_1#70.fa	326
27425_7#151 7001_2#15.fa	326
27425_7#151 7001_3#12.fa	326
27425_7#151 7622_5#90.fa	326
27425_7#151 6999_1#20.fa	325
27425_7#151 6999_2#22.fa	324
27425_7#151 7622_2#27.fa	286
27425_7#159 7553_4#36.fa	3643
27425_7#159 6952_4#3.fa	3235
27425_7#159 6999_6#11.fa	3045
27425_7#159 6930_8#7.fa	3043
27425_7#159 6999_5#3.fa	3020
27425_7#159 6999_6#3.fa	3019
27425_7#159 6930_8#23.fa	3008
27425_7#159 6925_2#94.fa	3004
27425_7#159 7622_2#5.fa	2989
27425_7#159 6999_4#16.fa	2962
27425_7#159 7001_3#9.fa	2938
27425_7#159 7001_1#14.fa	2931
27425_7#159 7553_6#6.fa	2930
27425_7#159 6999_5#9.fa	2919
27425_7#159 7622_5#84.fa	2913
27425_7#159 6999_5#4.fa	2906
27425_7#159 6999_1#4.fa	2894
27425_7#159 7622_4#36.fa	2892
27425_7#159 6952_7#23.fa	2361
27425_7#159 6930_8#18.fa	2033
27425_7#159 7622_4#37.fa	81
27425_7#159 6999_2#3.fa	80
27425_7#159 7622_3#93.fa	79
27425_7#159 7622_4#47.fa	79
27425_7#159 7622_5#56.fa	79
27425_7#159 7553_5#71.fa	5
27425_7#159 7622_4#13.fa	4
27425_7#159 7622_5#85.fa	4
27425_7#159 7622_5#62.fa	3
27425_7#159 7553_4#33.fa	2
27425_7#159 6925_1#68.fa	2
27425_7#159 6999_2#18.fa	2
27425_7#159 7553_6#8.fa	1
27425_7#159 7622_2#36.fa	1
27425_7#159 6925_1#63.fa	1
27425_7#159 7553_5#58.fa	1
27425_7#159 7622_2#2.fa	1
27425_7#159 6999_6#21.fa	1
27425_7#159 7622_3#53.fa	1
27425_7#159 7622_3#81.fa	1
27425_7#159 6999_2#20.fa	1
27425_7#159 7622_2#37.fa	1
27425_7#159 7553_4#23.fa	1
27425_7#159 7553_4#5.fa	1
27425_7#159 7622_3#86.fa	1
27425_7#159 6999_2#9.fa	1
27425_7#159 7622_5#78.fa	1
27425_7#15 7622_4#16.fa	3289
27425_7#15 6925_1#63.fa	3269
27425_7#15 7553_6#8.fa	3073
27425_7#15 7622_3#86.fa	3071
27425_7#15 7622_5#96.fa	3057
27425_7#15 7622_3#53.fa	3056
27425_7#15 7622_3#81.fa	2996
27425_7#15 6999_2#9.fa	2994
27425_7#15 6999_6#1.fa	2982
27425_7#15 7622_3#79.fa	2947
27425_7#15 7622_5#73.fa	2904
27425_7#15 7622_2#38.fa	2901
27425_7#15 7553_4#6.fa	2900
27425_7#15 7001_1#21.fa	2898
27425_7#15 7001_1#17.fa	2881
27425_7#15 7622_2#37.fa	2626
27425_7#15 7622_5#62.fa	2171
27425_7#15 6999_6#21.fa	2158
27425_7#15 7622_5#60.fa	2086
27425_7#15 6999_7#23.fa	2061
27425_7#15 6999_4#11.fa	2026
27425_7#15 6952_4#6.fa	1962
27425_7#15 6999_7#12.fa	1962
27425_7#15 7622_5#92.fa	1944
27425_7#15 7001_1#1.fa	1928
27425_7#15 6999_3#20.fa	1872
27425_7#15 7553_5#58.fa	1746
27425_7#15 7622_5#78.fa	1738
27425_7#15 7622_2#2.fa	1728
27425_7#15 7622_2#36.fa	1133
27425_7#15 7553_4#33.fa	926
27425_7#15 7553_4#5.fa	926
27425_7#15 7553_4#23.fa	926
27425_7#15 6999_2#20.fa	920
27425_7#15 7622_5#90.fa	257
27425_7#15 7622_3#56.fa	239
27425_7#15 6999_4#9.fa	224
27425_7#15 7622_5#91.fa	140
27425_7#15 7622_2#34.fa	110
27425_7#15 7622_4#34.fa	104
27425_7#15 6999_2#22.fa	96
27425_7#15 7001_1#4.fa	95
27425_7#15 6999_4#1.fa	95
27425_7#15 6925_1#70.fa	94
27425_7#15 7622_4#39.fa	94
27425_7#15 7622_2#13.fa	94
27425_7#15 6999_1#20.fa	94
27425_7#15 7001_2#15.fa	93
27425_7#15 6999_7#4.fa	70
27425_7#15 7553_5#57.fa	67
27425_7#15 6925_2#73.fa	65
27425_7#15 7622_5#59.fa	65
27425_7#15 7001_3#12.fa	65
27425_7#15 6999_3#2.fa	58
27425_7#15 6999_6#19.fa	58
27425_7#15 7622_2#27.fa	54
27425_7#15 7622_4#28.fa	15
27425_7#161 7553_4#36.fa	2902
27425_7#161 6999_5#3.fa	2859
27425_7#161 6952_4#3.fa	2857
27425_7#161 7001_1#14.fa	2683
27425_7#161 7622_4#36.fa	2683
27425_7#161 6999_5#9.fa	2679
27425_7#161 7622_5#84.fa	2673
27425_7#161 6999_1#4.fa	2672
27425_7#161 6999_4#16.fa	2667
27425_7#161 7001_3#9.fa	2665
27425_7#161 6999_5#4.fa	2662
27425_7#161 7553_6#6.fa	2657
27425_7#161 6999_6#11.fa	2581
27425_7#161 6930_8#7.fa	2532
27425_7#161 7622_2#5.fa	2510
27425_7#161 6925_2#94.fa	2492
27425_7#161 6999_6#3.fa	2490
27425_7#161 6930_8#23.fa	2483
27425_7#161 6952_7#23.fa	2164
27425_7#161 6930_8#18.fa	1911
27425_7#162 7553_5#90.fa	43
27425_7#162 7553_4#42.fa	37
27425_7#167 6999_7#4.fa	987
27425_7#167 6999_3#2.fa	985
27425_7#167 7553_5#84.fa	982
27425_7#167 7622_4#28.fa	972
27425_7#167 7553_5#57.fa	967
27425_7#167 7622_5#59.fa	966
27425_7#167 6999_6#19.fa	955
27425_7#167 7622_5#67.fa	858
27425_7#167 7622_2#21.fa	585
27425_7#167 6999_2#18.fa	565
27425_7#167 6925_1#68.fa	553
27425_7#167 7622_5#85.fa	552
27425_7#167 7553_5#71.fa	543
27425_7#167 7622_4#13.fa	542
27425_7#167 6999_2#3.fa	313
27425_7#167 7622_5#56.fa	306
27425_7#167 7622_4#47.fa	303
27425_7#167 7622_3#93.fa	302
27425_7#167 7622_4#37.fa	293
27425_7#167 7622_2#37.fa	155
27425_7#167 7553_4#5.fa	152
27425_7#167 6999_6#21.fa	152
27425_7#167 7553_4#23.fa	151
27425_7#167 7622_2#36.fa	151
27425_7#167 7553_5#58.fa	151
27425_7#167 7622_3#53.fa	151
27425_7#167 7622_5#78.fa	151
27425_7#167 7622_2#2.fa	150
27425_7#167 6925_1#63.fa	150
27425_7#167 6999_2#20.fa	150
27425_7#167 7622_3#81.fa	144
27425_7#167 6999_2#9.fa	144
27425_7#167 7622_5#62.fa	144
27425_7#167 7553_6#8.fa	143
27425_7#167 7553_4#33.fa	113
27425_7#167 7622_3#86.fa	98
27425_7#167 6930_8#9.fa	90
27425_7#167 6925_1#58.fa	86
27425_7#167 6952_4#13.fa	79
27425_7#167 6999_4#11.fa	3
27425_7#167 7001_1#17.fa	1
27425_7#167 6999_7#23.fa	1
27425_7#167 7001_1#21.fa	1
27425_7#167 7622_5#73.fa	1
27425_7#167 7622_2#38.fa	1
27425_7#167 7553_4#6.fa	1
27425_7#172 6925_2#91.fa	468
27425_7#172 7622_5#50.fa	464
27425_7#172 6999_5#22.fa	464
27425_7#172 6999_5#2.fa	464
27425_7#172 7622_3#94.fa	464
27425_7#172 7622_2#35.fa	463
27425_7#172 7622_4#40.fa	463
27425_7#172 7622_3#96.fa	463
27425_7#172 7622_5#89.fa	463
27425_7#172 7622_3#88.fa	462
27425_7#172 7622_4#3.fa	457
27425_7#172 7622_3#84.fa	445
27425_7#172 7553_4#42.fa	24
27425_7#172 7553_5#90.fa	16
27425_7#173 6999_3#13.fa	1966
27425_7#173 6999_6#23.fa	1897
27425_7#173 7622_3#60.fa	1847
27425_7#173 7622_5#54.fa	1821
27425_7#173 6999_4#8.fa	1779
27425_7#173 6999_5#12.fa	1764
27425_7#173 6999_7#5.fa	1680
27425_7#174 7622_4#39.fa	3031
27425_7#174 7622_4#34.fa	2825
27425_7#174 7001_1#4.fa	2717
27425_7#174 7622_2#27.fa	2705
27425_7#174 6999_4#1.fa	2697
27425_7#174 7622_2#34.fa	2685
27425_7#174 7622_5#91.fa	2682
27425_7#174 6999_2#22.fa	2625
27425_7#174 6925_1#70.fa	2315
27425_7#174 7622_2#13.fa	2300
27425_7#174 7622_3#56.fa	2232
27425_7#174 7001_2#15.fa	2218
27425_7#174 6999_1#20.fa	2166
27425_7#174 6999_4#9.fa	2151
27425_7#174 7622_5#90.fa	2096
27425_7#174 7001_3#12.fa	2095
27425_7#174 6925_2#73.fa	1949
27425_7#174 6999_5#23.fa	558
27425_7#174 7622_3#86.fa	487
27425_7#174 7622_5#92.fa	464
27425_7#174 7001_1#1.fa	458
27425_7#174 6999_3#20.fa	455
27425_7#174 7622_5#60.fa	362
27425_7#174 6999_7#12.fa	362
27425_7#174 6952_4#6.fa	203
27425_7#174 6999_3#2.fa	135
27425_7#174 6999_6#19.fa	123
27425_7#174 7622_5#59.fa	119
27425_7#174 7553_5#57.fa	118
27425_7#174 6999_7#4.fa	115
27425_7#174 7622_4#28.fa	97
27425_7#182 7001_2#6.fa	2244
27425_7#182 7622_2#9.fa	2206
27425_7#182 7622_5#87.fa	2204
27425_7#182 7622_2#8.fa	2199
27425_7#182 6925_1#53.fa	2182
27425_7#182 7001_3#17.fa	2040
27425_7#182 6952_4#20.fa	1974
27425_7#182 7553_5#64.fa	1862
27425_7#182 6952_4#18.fa	1846
27425_7#182 7622_5#55.fa	1426
27425_7#182 7622_5#70.fa	1228
27425_7#182 7553_5#65.fa	1060
27425_7#182 7553_4#42.fa	576
27425_7#182 7553_5#90.fa	565
27425_7#184 7622_2#9.fa	2438
27425_7#184 7622_2#8.fa	2413
27425_7#184 7622_5#87.fa	2400
27425_7#184 7001_2#6.fa	2375
27425_7#184 6925_1#53.fa	2374
27425_7#184 6952_4#20.fa	2204
27425_7#184 7001_3#17.fa	2133
27425_7#184 7553_5#64.fa	2044
27425_7#184 6952_4#18.fa	1997
27425_7#184 7622_5#55.fa	1505
27425_7#184 7622_5#70.fa	1304
27425_7#184 7553_5#65.fa	1216
27425_7#184 7553_4#42.fa	621
27425_7#184 7553_5#90.fa	589
27425_7#184 7622_5#73.fa	545
27425_7#184 7622_2#38.fa	507
27425_7#184 7553_4#6.fa	495
27425_7#184 7001_1#21.fa	484
27425_7#184 7001_1#17.fa	480
27425_7#184 6999_7#23.fa	415
27425_7#184 6999_4#11.fa	385
27425_7#184 7622_5#67.fa	118
27425_7#184 7622_2#30.fa	92
27425_7#184 6999_7#18.fa	86
27425_7#190 7622_5#73.fa	4489
27425_7#190 7553_4#6.fa	4177
27425_7#190 7622_2#38.fa	4115
27425_7#190 7001_1#21.fa	4061
27425_7#190 7001_1#17.fa	3977
27425_7#190 6999_7#23.fa	3509
27425_7#190 6999_4#11.fa	3253
27425_7#190 7622_3#53.fa	3102
27425_7#190 7553_6#8.fa	3100
27425_7#190 6999_2#9.fa	3090
27425_7#190 7622_3#81.fa	3074
27425_7#190 6925_1#63.fa	3072
27425_7#190 6999_6#1.fa	2688
27425_7#190 7622_2#37.fa	2662
27425_7#190 7622_5#96.fa	2628
27425_7#190 7622_3#79.fa	2594
27425_7#190 7622_4#16.fa	2591
27425_7#190 7622_5#62.fa	2324
27425_7#190 6999_6#21.fa	2321
27425_7#190 7622_5#78.fa	1915
27425_7#190 7622_2#2.fa	1909
27425_7#190 7553_5#58.fa	1907
27425_7#190 7622_3#86.fa	1750
27425_7#190 6952_7#2.fa	1531
27425_7#190 6952_4#6.fa	1446
27425_7#190 7622_4#8.fa	1427
27425_7#190 7553_5#87.fa	1403
27425_7#190 7622_2#36.fa	1376
27425_7#190 7553_4#5.fa	1234
27425_7#190 7553_4#23.fa	1231
27425_7#190 7553_4#33.fa	1223
27425_7#190 6999_2#20.fa	1220
27425_7#190 7622_2#30.fa	36
27425_7#190 6999_7#18.fa	23
27425_7#190 7622_5#67.fa	8
27425_7#19 7622_5#65.fa	1528
27425_7#19 7001_2#16.fa	1527
27425_7#19 6999_5#15.fa	1509
27425_7#19 7622_2#30.fa	1351
27425_7#19 6999_7#18.fa	1307
27425_7#19 6999_5#8.fa	1298
27425_7#19 6999_7#10.fa	385
27425_7#19 7622_4#35.fa	384
27425_7#19 7001_2#10.fa	384
27425_7#19 7622_3#82.fa	383
27425_7#19 7622_3#83.fa	382
27425_7#19 7622_4#21.fa	382
27425_7#19 6999_6#10.fa	381
27425_7#19 6999_1#11.fa	195
27425_7#19 6999_5#2.fa	13
27425_7#19 6925_2#91.fa	13
27425_7#19 7622_2#35.fa	11
27425_7#19 6999_5#22.fa	10
27425_7#19 7622_4#3.fa	7
27425_7#19 7622_3#88.fa	7
27425_7#19 7622_5#50.fa	7
27425_7#19 7622_3#94.fa	7
27425_7#19 7622_3#84.fa	7
27425_7#19 7622_4#40.fa	7
27425_7#23 6925_2#91.fa	404
27425_7#23 6999_5#2.fa	399
27425_7#23 7622_4#40.fa	335
27425_7#23 7622_3#96.fa	334
27425_7#23 7622_5#50.fa	333
27425_7#23 7622_5#83.fa	331
27425_7#23 6999_5#22.fa	330
27425_7#23 7622_2#35.fa	326
27425_7#23 7553_4#38.fa	326
27425_7#23 7622_5#89.fa	325
27425_7#23 7622_3#94.fa	324
27425_7#23 7622_3#88.fa	323
27425_7#23 6999_4#15.fa	319
27425_7#23 7622_3#84.fa	313
27425_7#23 7553_4#7.fa	67
27425_7#23 7001_2#17.fa	67
27425_7#26 7553_4#42.fa	45
27425_7#26 7553_5#90.fa	37
27425_7#27 7001_2#9.fa	2671
27425_7#27 7622_3#70.fa	2643
27425_7#27 6999_5#7.fa	2621
27425_7#27 7622_5#77.fa	2576
27425_7#27 7001_2#6.fa	157
27425_7#27 7622_5#79.fa	142
27425_7#27 6952_7#22.fa	142
27425_7#27 7622_4#38.fa	142
27425_7#27 7553_5#65.fa	90
27425_7#27 7622_2#8.fa	84
27425_7#27 6925_1#53.fa	84
27425_7#27 7001_3#17.fa	84
27425_7#27 7622_5#87.fa	80
27425_7#27 7622_5#70.fa	80
27425_7#27 7622_5#55.fa	80
27425_7#27 6952_4#18.fa	80
27425_7#27 7553_5#64.fa	72
27425_7#27 7622_2#9.fa	16
27425_7#27 6952_4#20.fa	4
27425_7#34 7622_4#16.fa	2397
27425_7#34 7622_5#96.fa	2290
27425_7#34 7622_3#86.fa	2288
27425_7#34 6999_6#1.fa	2200
27425_7#34 7622_3#79.fa	2171
27425_7#34 7553_4#6.fa	2148
27425_7#34 7622_5#73.fa	2140
27425_7#34 7622_2#38.fa	2138
27425_7#34 7001_1#17.fa	2134
27425_7#34 7001_1#21.fa	2131
27425_7#34 7622_5#60.fa	1576
27425_7#34 6999_7#12.fa	1508
27425_7#34 6999_7#23.fa	1504
27425_7#34 6999_4#11.fa	1501
27425_7#34 7622_5#92.fa	1492
27425_7#34 6952_7#2.fa	1491
27425_7#34 7001_1#1.fa	1490
27425_7#34 6952_4#6.fa	1481
27425_7#34 6999_3#20.fa	1409
27425_7#34 7622_4#8.fa	1255
27425_7#34 7553_5#87.fa	1231
27425_7#34 7622_5#90.fa	211
27425_7#34 7622_3#56.fa	203
27425_7#34 6999_4#9.fa	202
27425_7#34 7622_5#91.fa	92
27425_7#34 7622_4#39.fa	83
27425_7#34 7001_1#4.fa	69
27425_7#34 6999_2#22.fa	67
27425_7#34 7622_2#13.fa	65
27425_7#34 7622_2#34.fa	65
27425_7#34 6999_4#1.fa	63
27425_7#34 6925_1#70.fa	61
27425_7#34 7001_2#15.fa	61
27425_7#34 6999_1#20.fa	60
