1670	7038_4#13.contigs_velvet.fa
1671	7038_4#17.contigs_velvet.fa
1672	7038_4#19.contigs_velvet.fa
1673	7038_4#20.contigs_velvet.fa
1674	7038_4#21.contigs_velvet.fa
1675	7038_4#2.contigs_velvet.fa
1676	7038_4#3.contigs_velvet.fa
723	27536_3#146.contigs_velvet.fa
1677	7038_4#5.contigs_velvet.fa
1678	7038_4#6.contigs_velvet.fa
1679	7038_5#11.contigs_velvet.fa
1680	7038_5#18.contigs_velvet.fa
1681	7038_5#19.contigs_velvet.fa
1682	7038_5#20.contigs_velvet.fa
1683	7038_5#23.contigs_velvet.fa
1684	7038_5#24.contigs_velvet.fa
1685	7038_6#10.contigs_velvet.fa
1686	7038_6#11.contigs_velvet.fa
724	27536_3#156.contigs_velvet.fa
1687	7038_6#13.contigs_velvet.fa
1688	7038_6#17.contigs_velvet.fa
1689	7038_6#1.contigs_velvet.fa
1690	7038_6#2.contigs_velvet.fa
1691	7038_6#6.contigs_velvet.fa
1692	7038_6#7.contigs_velvet.fa
1693	7038_7#17.contigs_velvet.fa
1694	7038_7#18.contigs_velvet.fa
1695	7038_7#21.contigs_velvet.fa
1696	7038_7#22.contigs_velvet.fa
725	27536_3#169.contigs_velvet.fa
1697	7038_8#36.contigs_velvet.fa
1698	7038_8#39.contigs_velvet.fa
1699	7038_8#41.contigs_velvet.fa
1700	7038_8#42.contigs_velvet.fa
1701	7054_4#12.contigs_velvet.fa
1702	7054_4#13.contigs_velvet.fa
1703	7054_4#14.contigs_velvet.fa
1704	7054_4#18.contigs_velvet.fa
1705	7054_4#20.contigs_velvet.fa
1706	7054_4#21.contigs_velvet.fa
726	27536_3#183.contigs_velvet.fa
1707	7054_4#22.contigs_velvet.fa
1708	7054_4#2.contigs_velvet.fa
1709	7054_4#4.contigs_velvet.fa
1710	7054_4#6.contigs_velvet.fa
1711	7054_4#7.contigs_velvet.fa
1712	7054_4#9.contigs_velvet.fa
1713	7054_6#11.contigs_velvet.fa
1714	7054_6#12.contigs_velvet.fa
1715	7054_6#21.contigs_velvet.fa
1716	7054_6#22.contigs_velvet.fa
628	27425_7#13.contigs_velvet.fa
727	27536_3#1.contigs_velvet.fa
1717	7054_6#3.contigs_velvet.fa
1718	7054_6#4.contigs_velvet.fa
1719	7054_6#5.contigs_velvet.fa
1720	7054_6#7.contigs_velvet.fa
1721	7054_6#8.contigs_velvet.fa
1722	7054_6#9.contigs_velvet.fa
1723	7068_4#12.contigs_velvet.fa
1724	7068_4#13.contigs_velvet.fa
1725	7068_4#14.contigs_velvet.fa
1726	7068_4#2.contigs_velvet.fa
728	27536_3#21.contigs_velvet.fa
1727	7068_4#3.contigs_velvet.fa
1728	7068_4#6.contigs_velvet.fa
1729	7068_4#7.contigs_velvet.fa
1730	7068_4#8.contigs_velvet.fa
1731	7092_6#16.contigs_velvet.fa
1732	7092_6#17.contigs_velvet.fa
1733	7092_6#20.contigs_velvet.fa
1734	7092_6#21.contigs_velvet.fa
729	27536_3#26.contigs_velvet.fa
730	27536_3#31.contigs_velvet.fa
731	27536_3#42.contigs_velvet.fa
732	27536_3#57.contigs_velvet.fa
733	27536_3#64.contigs_velvet.fa
734	27536_3#65.contigs_velvet.fa
735	27536_3#68.contigs_velvet.fa
736	27536_3#71.contigs_velvet.fa
629	27425_7#150.contigs_velvet.fa
737	27536_3#81.contigs_velvet.fa
738	27536_3#92.contigs_velvet.fa
739	27630_2#101.contigs_velvet.fa
740	27630_2#128.contigs_velvet.fa
741	27630_2#129.contigs_velvet.fa
742	27630_2#136.contigs_velvet.fa
743	27630_2#161.contigs_velvet.fa
744	27630_2#170.contigs_velvet.fa
745	27630_2#182.contigs_velvet.fa
746	27630_2#18.contigs_velvet.fa
630	27425_7#151.contigs_velvet.fa
747	27630_2#25.contigs_velvet.fa
748	27630_2#35.contigs_velvet.fa
749	27630_2#36.contigs_velvet.fa
750	27630_2#58.contigs_velvet.fa
751	27630_2#81.contigs_velvet.fa
752	27630_2#95.contigs_velvet.fa
753	27644_5#100.contigs_velvet.fa
754	27644_5#102.contigs_velvet.fa
755	27644_5#104.contigs_velvet.fa
756	27644_5#109.contigs_velvet.fa
631	27425_7#159.contigs_velvet.fa
757	27644_5#112.contigs_velvet.fa
758	27644_5#114.contigs_velvet.fa
759	27644_5#128.contigs_velvet.fa
760	27644_5#129.contigs_velvet.fa
761	27644_5#12.contigs_velvet.fa
762	27644_5#132.contigs_velvet.fa
763	27644_5#148.contigs_velvet.fa
764	27644_5#158.contigs_velvet.fa
765	27644_5#170.contigs_velvet.fa
766	27644_5#171.contigs_velvet.fa
632	27425_7#15.contigs_velvet.fa
767	27644_5#172.contigs_velvet.fa
768	27644_5#179.contigs_velvet.fa
769	27644_5#184.contigs_velvet.fa
770	27644_5#189.contigs_velvet.fa
771	27644_5#18.contigs_velvet.fa
772	27644_5#30.contigs_velvet.fa
773	27644_5#33.contigs_velvet.fa
774	27644_5#37.contigs_velvet.fa
775	27644_5#40.contigs_velvet.fa
776	27644_5#47.contigs_velvet.fa
633	27425_7#161.contigs_velvet.fa
777	27644_5#50.contigs_velvet.fa
778	27644_5#56.contigs_velvet.fa
779	27644_5#60.contigs_velvet.fa
780	27644_5#70.contigs_velvet.fa
781	27644_5#74.contigs_velvet.fa
782	27644_5#79.contigs_velvet.fa
783	27644_5#80.contigs_velvet.fa
784	27644_5#82.contigs_velvet.fa
785	27644_5#84.contigs_velvet.fa
786	27644_5#86.contigs_velvet.fa
634	27425_7#162.contigs_velvet.fa
787	27644_5#88.contigs_velvet.fa
788	27644_5#8.contigs_velvet.fa
789	27644_5#94.contigs_velvet.fa
790	27644_5#95.contigs_velvet.fa
791	27644_5#96.contigs_velvet.fa
792	27644_5#98.contigs_velvet.fa
793	27689_1#100.contigs_velvet.fa
794	27689_1#102.contigs_velvet.fa
795	27689_1#112.contigs_velvet.fa
796	27689_1#125.contigs_velvet.fa
635	27425_7#165.contigs_velvet.fa
797	27689_1#148.contigs_velvet.fa
798	27689_1#16.contigs_velvet.fa
799	27689_1#171.contigs_velvet.fa
800	27689_1#182.contigs_velvet.fa
801	27689_1#189.contigs_velvet.fa
802	27689_1#24.contigs_velvet.fa
803	27689_1#3.contigs_velvet.fa
804	27689_1#46.contigs_velvet.fa
805	27689_1#53.contigs_velvet.fa
806	27689_1#54.contigs_velvet.fa
636	27425_7#167.contigs_velvet.fa
807	27689_1#55.contigs_velvet.fa
808	27689_1#61.contigs_velvet.fa
809	27689_1#63.contigs_velvet.fa
810	27689_1#67.contigs_velvet.fa
811	27689_1#68.contigs_velvet.fa
812	27689_1#69.contigs_velvet.fa
813	27689_1#73.contigs_velvet.fa
814	27689_1#77.contigs_velvet.fa
815	27689_1#7.contigs_velvet.fa
816	27689_1#83.contigs_velvet.fa
619	27425_7#115.contigs_velvet.fa
637	27425_7#171.contigs_velvet.fa
817	27689_1#95.contigs_velvet.fa
818	27689_2#100.contigs_velvet.fa
819	27689_2#106.contigs_velvet.fa
820	27689_2#138.contigs_velvet.fa
821	27689_2#146.contigs_velvet.fa
822	27689_2#150.contigs_velvet.fa
823	27689_2#155.contigs_velvet.fa
824	27689_2#156.contigs_velvet.fa
825	27689_2#168.contigs_velvet.fa
826	27689_2#30.contigs_velvet.fa
638	27425_7#172.contigs_velvet.fa
827	27689_2#34.contigs_velvet.fa
828	27689_2#37.contigs_velvet.fa
829	27689_3#100.contigs_velvet.fa
830	27689_3#106.contigs_velvet.fa
831	27689_3#108.contigs_velvet.fa
832	27689_3#110.contigs_velvet.fa
833	27689_3#114.contigs_velvet.fa
834	27689_3#120.contigs_velvet.fa
835	27689_3#125.contigs_velvet.fa
836	27689_3#141.contigs_velvet.fa
639	27425_7#173.contigs_velvet.fa
837	27689_3#149.contigs_velvet.fa
838	27689_3#153.contigs_velvet.fa
839	27689_3#158.contigs_velvet.fa
840	27689_3#163.contigs_velvet.fa
841	27689_3#166.contigs_velvet.fa
842	27689_3#176.contigs_velvet.fa
843	27689_3#178.contigs_velvet.fa
844	27689_3#188.contigs_velvet.fa
845	27689_3#29.contigs_velvet.fa
846	27689_3#32.contigs_velvet.fa
640	27425_7#174.contigs_velvet.fa
847	27689_3#34.contigs_velvet.fa
848	27689_3#42.contigs_velvet.fa
849	27689_3#69.contigs_velvet.fa
850	27689_3#70.contigs_velvet.fa
851	27689_3#72.contigs_velvet.fa
852	27689_3#78.contigs_velvet.fa
853	27689_3#80.contigs_velvet.fa
854	27689_4#102.contigs_velvet.fa
855	27689_4#127.contigs_velvet.fa
856	27689_4#130.contigs_velvet.fa
641	27425_7#182.contigs_velvet.fa
857	27689_4#145.contigs_velvet.fa
858	27689_4#163.contigs_velvet.fa
859	27689_4#185.contigs_velvet.fa
860	27689_4#186.contigs_velvet.fa
861	27689_4#188.contigs_velvet.fa
862	27689_4#192.contigs_velvet.fa
863	27689_4#21.contigs_velvet.fa
864	27689_4#41.contigs_velvet.fa
865	27689_4#42.contigs_velvet.fa
866	27689_4#47.contigs_velvet.fa
642	27425_7#184.contigs_velvet.fa
867	27689_4#51.contigs_velvet.fa
868	27689_4#73.contigs_velvet.fa
869	27689_4#75.contigs_velvet.fa
870	27689_4#76.contigs_velvet.fa
871	27689_4#83.contigs_velvet.fa
872	27689_4#86.contigs_velvet.fa
873	27754_1#107.contigs_velvet.fa
874	27754_1#108.contigs_velvet.fa
875	27754_1#117.contigs_velvet.fa
876	27754_1#120.contigs_velvet.fa
643	27425_7#190.contigs_velvet.fa
877	27754_1#126.contigs_velvet.fa
878	27754_1#12.contigs_velvet.fa
879	27754_1#154.contigs_velvet.fa
880	27754_1#161.contigs_velvet.fa
881	27754_1#164.contigs_velvet.fa
882	27754_1#175.contigs_velvet.fa
883	27754_1#176.contigs_velvet.fa
884	27754_1#177.contigs_velvet.fa
885	27754_1#187.contigs_velvet.fa
886	27754_1#23.contigs_velvet.fa
644	27425_7#19.contigs_velvet.fa
887	27754_1#44.contigs_velvet.fa
888	27754_1#49.contigs_velvet.fa
889	27754_1#58.contigs_velvet.fa
890	27754_1#63.contigs_velvet.fa
891	27754_1#84.contigs_velvet.fa
892	27754_1#97.contigs_velvet.fa
893	27859_1#119.contigs_velvet.fa
894	27859_1#124.contigs_velvet.fa
895	27859_1#142.contigs_velvet.fa
896	27859_1#143.contigs_velvet.fa
645	27425_7#23.contigs_velvet.fa
897	27859_1#153.contigs_velvet.fa
898	27859_1#154.contigs_velvet.fa
899	27859_1#163.contigs_velvet.fa
900	27859_1#173.contigs_velvet.fa
901	27859_1#175.contigs_velvet.fa
902	27859_1#178.contigs_velvet.fa
903	27859_1#180.contigs_velvet.fa
904	27859_1#22.contigs_velvet.fa
905	27859_1#29.contigs_velvet.fa
906	27859_1#45.contigs_velvet.fa
646	27425_7#26.contigs_velvet.fa
907	27859_1#50.contigs_velvet.fa
908	27859_1#51.contigs_velvet.fa
909	27859_1#57.contigs_velvet.fa
910	27859_1#66.contigs_velvet.fa
911	27859_1#68.contigs_velvet.fa
912	27859_1#6.contigs_velvet.fa
913	27859_1#76.contigs_velvet.fa
914	27859_1#88.contigs_velvet.fa
915	27859_1#90.contigs_velvet.fa
916	27859_1#94.contigs_velvet.fa
620	27425_7#11.contigs_velvet.fa
647	27425_7#27.contigs_velvet.fa
917	27958_1#103.contigs_velvet.fa
918	27958_1#107.contigs_velvet.fa
919	27958_1#111.contigs_velvet.fa
920	27958_1#112.contigs_velvet.fa
921	27958_1#114.contigs_velvet.fa
922	27958_1#118.contigs_velvet.fa
923	27958_1#12.contigs_velvet.fa
924	27958_1#136.contigs_velvet.fa
925	27958_1#137.contigs_velvet.fa
926	27958_1#141.contigs_velvet.fa
648	27425_7#34.contigs_velvet.fa
927	27958_1#149.contigs_velvet.fa
928	27958_1#157.contigs_velvet.fa
929	27958_1#165.contigs_velvet.fa
930	27958_1#167.contigs_velvet.fa
931	27958_1#173.contigs_velvet.fa
932	27958_1#17.contigs_velvet.fa
933	27958_1#181.contigs_velvet.fa
934	27958_1#184.contigs_velvet.fa
935	27958_1#189.contigs_velvet.fa
936	27958_1#190.contigs_velvet.fa
649	27425_7#43.contigs_velvet.fa
937	27958_1#28.contigs_velvet.fa
938	27958_1#39.contigs_velvet.fa
939	27958_1#46.contigs_velvet.fa
940	27958_1#61.contigs_velvet.fa
941	27958_1#64.contigs_velvet.fa
942	27958_1#65.contigs_velvet.fa
943	27958_1#75.contigs_velvet.fa
944	27958_1#79.contigs_velvet.fa
945	27958_1#85.contigs_velvet.fa
946	27958_1#92.contigs_velvet.fa
650	27425_7#44.contigs_velvet.fa
947	27958_1#97.contigs_velvet.fa
948	27958_1#98.contigs_velvet.fa
949	27958_1#9.contigs_velvet.fa
950	28042_1#110.contigs_velvet.fa
951	28042_1#112.contigs_velvet.fa
952	28042_1#116.contigs_velvet.fa
953	28042_1#119.contigs_velvet.fa
954	28042_1#132.contigs_velvet.fa
955	28042_1#143.contigs_velvet.fa
956	28042_1#147.contigs_velvet.fa
651	27425_7#48.contigs_velvet.fa
957	28042_1#14.contigs_velvet.fa
958	28042_1#15.contigs_velvet.fa
959	28042_1#160.contigs_velvet.fa
960	28042_1#180.contigs_velvet.fa
961	28042_1#181.contigs_velvet.fa
962	28042_1#190.contigs_velvet.fa
963	28042_1#42.contigs_velvet.fa
964	28042_1#43.contigs_velvet.fa
965	28042_1#45.contigs_velvet.fa
966	28042_1#46.contigs_velvet.fa
652	27425_7#52.contigs_velvet.fa
967	28042_1#51.contigs_velvet.fa
968	28042_1#58.contigs_velvet.fa
969	28042_1#61.contigs_velvet.fa
970	28042_1#93.contigs_velvet.fa
971	28048_1#112.contigs_velvet.fa
972	28048_1#113.contigs_velvet.fa
973	28048_1#125.contigs_velvet.fa
974	28048_1#128.contigs_velvet.fa
975	28048_1#142.contigs_velvet.fa
976	28048_1#15.contigs_velvet.fa
653	27425_7#69.contigs_velvet.fa
977	28048_1#17.contigs_velvet.fa
978	28048_1#186.contigs_velvet.fa
979	28048_1#19.contigs_velvet.fa
980	28048_1#21.contigs_velvet.fa
981	28048_1#35.contigs_velvet.fa
982	28048_1#49.contigs_velvet.fa
983	28048_1#6.contigs_velvet.fa
984	28048_1#72.contigs_velvet.fa
985	28048_1#81.contigs_velvet.fa
986	28048_1#90.contigs_velvet.fa
654	27425_7#75.contigs_velvet.fa
987	28048_1#93.contigs_velvet.fa
988	28048_1#95.contigs_velvet.fa
989	28048_1#99.contigs_velvet.fa
990	28049_1#102.contigs_velvet.fa
991	28049_1#108.contigs_velvet.fa
992	28049_1#112.contigs_velvet.fa
993	28049_1#128.contigs_velvet.fa
994	28049_1#12.contigs_velvet.fa
995	28049_1#131.contigs_velvet.fa
996	28049_1#142.contigs_velvet.fa
655	27425_7#83.contigs_velvet.fa
997	28049_1#147.contigs_velvet.fa
998	28049_1#150.contigs_velvet.fa
999	28049_1#155.contigs_velvet.fa
1000	28049_1#158.contigs_velvet.fa
1001	28049_1#168.contigs_velvet.fa
1002	28049_1#182.contigs_velvet.fa
1003	28049_1#183.contigs_velvet.fa
1004	28049_1#186.contigs_velvet.fa
1005	28049_1#30.contigs_velvet.fa
1006	28049_1#33.contigs_velvet.fa
656	27425_7#95.contigs_velvet.fa
1007	28049_1#34.contigs_velvet.fa
1008	28049_1#51.contigs_velvet.fa
1009	28049_1#71.contigs_velvet.fa
1010	28049_1#82.contigs_velvet.fa
1011	28049_1#84.contigs_velvet.fa
1012	28049_1#89.contigs_velvet.fa
1013	28049_1#92.contigs_velvet.fa
1014	28049_1#96.contigs_velvet.fa
1015	28157_1#103.contigs_velvet.fa
1016	28157_1#106.contigs_velvet.fa
621	27425_7#122.contigs_velvet.fa
657	27425_7#9.contigs_velvet.fa
1017	28157_1#108.contigs_velvet.fa
1018	28157_1#112.contigs_velvet.fa
1019	28157_1#113.contigs_velvet.fa
1020	28157_1#119.contigs_velvet.fa
1021	28157_1#11.contigs_velvet.fa
1022	28157_1#123.contigs_velvet.fa
1023	28157_1#124.contigs_velvet.fa
1024	28157_1#128.contigs_velvet.fa
1025	28157_1#141.contigs_velvet.fa
1026	28157_1#145.contigs_velvet.fa
658	27463_3#102.contigs_velvet.fa
1027	28157_1#153.contigs_velvet.fa
1028	28157_1#157.contigs_velvet.fa
1029	28157_1#160.contigs_velvet.fa
1030	28157_1#162.contigs_velvet.fa
1031	28157_1#163.contigs_velvet.fa
1032	28157_1#175.contigs_velvet.fa
1033	28157_1#181.contigs_velvet.fa
1034	28157_1#23.contigs_velvet.fa
1035	28157_1#27.contigs_velvet.fa
1036	28157_1#34.contigs_velvet.fa
659	27463_3#115.contigs_velvet.fa
1037	28157_1#38.contigs_velvet.fa
1038	28157_1#40.contigs_velvet.fa
1039	28157_1#44.contigs_velvet.fa
1040	28157_1#55.contigs_velvet.fa
1041	28157_1#57.contigs_velvet.fa
1042	28157_1#63.contigs_velvet.fa
1043	28157_1#64.contigs_velvet.fa
1044	28157_1#67.contigs_velvet.fa
1045	28157_1#6.contigs_velvet.fa
1046	28157_1#77.contigs_velvet.fa
660	27463_3#119.contigs_velvet.fa
1047	28157_1#80.contigs_velvet.fa
1048	28157_1#84.contigs_velvet.fa
1049	28157_1#86.contigs_velvet.fa
1050	28157_1#88.contigs_velvet.fa
1051	28157_1#89.contigs_velvet.fa
1052	28157_1#92.contigs_velvet.fa
1053	28157_2#101.contigs_velvet.fa
1054	28157_2#10.contigs_velvet.fa
1055	28157_2#111.contigs_velvet.fa
1056	28157_2#120.contigs_velvet.fa
661	27463_3#128.contigs_velvet.fa
1057	28157_2#142.contigs_velvet.fa
1058	28157_2#170.contigs_velvet.fa
1059	28157_2#176.contigs_velvet.fa
1060	28157_2#182.contigs_velvet.fa
1061	28157_2#183.contigs_velvet.fa
1062	28157_2#184.contigs_velvet.fa
1063	28157_2#185.contigs_velvet.fa
1064	28157_2#43.contigs_velvet.fa
1065	28157_2#46.contigs_velvet.fa
1066	28157_2#47.contigs_velvet.fa
662	27463_3#171.contigs_velvet.fa
1067	28157_2#4.contigs_velvet.fa
1068	28157_2#50.contigs_velvet.fa
1069	28157_2#53.contigs_velvet.fa
1070	28157_2#68.contigs_velvet.fa
1071	28157_2#6.contigs_velvet.fa
1072	28157_2#71.contigs_velvet.fa
1073	28157_2#72.contigs_velvet.fa
1074	28157_2#74.contigs_velvet.fa
1075	28157_2#77.contigs_velvet.fa
1076	28157_2#81.contigs_velvet.fa
663	27463_3#22.contigs_velvet.fa
1077	28157_2#83.contigs_velvet.fa
1078	28157_2#95.contigs_velvet.fa
1079	28157_2#99.contigs_velvet.fa
1080	28157_3#100.contigs_velvet.fa
1081	28157_3#101.contigs_velvet.fa
1082	28157_3#109.contigs_velvet.fa
1083	28157_3#10.contigs_velvet.fa
1084	28157_3#114.contigs_velvet.fa
1085	28157_3#115.contigs_velvet.fa
1086	28157_3#120.contigs_velvet.fa
664	27463_3#26.contigs_velvet.fa
1087	28157_3#130.contigs_velvet.fa
1088	28157_3#132.contigs_velvet.fa
1089	28157_3#139.contigs_velvet.fa
1090	28157_3#144.contigs_velvet.fa
1091	28157_3#145.contigs_velvet.fa
1092	28157_3#148.contigs_velvet.fa
1093	28157_3#14.contigs_velvet.fa
1094	28157_3#153.contigs_velvet.fa
1095	28157_3#155.contigs_velvet.fa
1096	28157_3#156.contigs_velvet.fa
665	27463_3#34.contigs_velvet.fa
1097	28157_3#171.contigs_velvet.fa
1098	28157_3#175.contigs_velvet.fa
1099	28157_3#176.contigs_velvet.fa
1100	28157_3#177.contigs_velvet.fa
1101	28157_3#183.contigs_velvet.fa
1102	28157_3#18.contigs_velvet.fa
1103	28157_3#20.contigs_velvet.fa
1104	28157_3#32.contigs_velvet.fa
1105	28157_3#37.contigs_velvet.fa
1106	28157_3#42.contigs_velvet.fa
666	27463_3#41.contigs_velvet.fa
1107	28157_3#60.contigs_velvet.fa
1108	28157_3#68.contigs_velvet.fa
1109	28157_3#6.contigs_velvet.fa
1110	28157_3#71.contigs_velvet.fa
1111	28157_3#72.contigs_velvet.fa
1112	28157_3#80.contigs_velvet.fa
1113	28157_3#86.contigs_velvet.fa
1114	28157_3#95.contigs_velvet.fa
1115	28157_3#96.contigs_velvet.fa
1116	28157_3#97.contigs_velvet.fa
622	27425_7#123.contigs_velvet.fa
667	27463_3#56.contigs_velvet.fa
1117	28157_3#99.contigs_velvet.fa
1118	28354_1#100.contigs_velvet.fa
1119	28354_1#103.contigs_velvet.fa
1120	28354_1#106.contigs_velvet.fa
1121	28354_1#10.contigs_velvet.fa
1122	28354_1#110.contigs_velvet.fa
1123	28354_1#111.contigs_velvet.fa
1124	28354_1#113.contigs_velvet.fa
1125	28354_1#115.contigs_velvet.fa
1126	28354_1#119.contigs_velvet.fa
668	27463_3#58.contigs_velvet.fa
1127	28354_1#120.contigs_velvet.fa
1128	28354_1#129.contigs_velvet.fa
1129	28354_1#18.contigs_velvet.fa
1130	28354_1#37.contigs_velvet.fa
1131	28354_1#38.contigs_velvet.fa
1132	28354_1#43.contigs_velvet.fa
1133	28354_1#49.contigs_velvet.fa
1134	28354_1#50.contigs_velvet.fa
1135	28354_1#59.contigs_velvet.fa
1136	28354_1#5.contigs_velvet.fa
669	27463_3#67.contigs_velvet.fa
1137	28354_1#60.contigs_velvet.fa
1138	28354_1#63.contigs_velvet.fa
1139	28354_1#65.contigs_velvet.fa
1140	28354_1#72.contigs_velvet.fa
1141	28354_1#77.contigs_velvet.fa
1142	28354_1#8.contigs_velvet.fa
1143	28354_1#94.contigs_velvet.fa
1144	28354_1#97.contigs_velvet.fa
1145	29370_2#9.contigs_velvet.fa
1146	5366_3#12.contigs_velvet.fa
670	27463_3#69.contigs_velvet.fa
1147	5366_5#12.contigs_velvet.fa
1148	5366_5#9.contigs_velvet.fa
1149	5366_6#10.contigs_velvet.fa
1150	5366_6#6.contigs_velvet.fa
1151	5366_7#10.contigs_velvet.fa
1152	5366_7#2.contigs_velvet.fa
1153	5366_8#2.contigs_velvet.fa
1154	5366_8#9.contigs_velvet.fa
1155	5381_1#10.contigs_velvet.fa
1156	5381_1#11.contigs_velvet.fa
671	27463_3#70.contigs_velvet.fa
1157	5381_1#1.contigs_velvet.fa
1158	5381_1#8.contigs_velvet.fa
1159	5381_2#11.contigs_velvet.fa
1160	5381_2#3.contigs_velvet.fa
1161	5381_3#3.contigs_velvet.fa
1162	5381_3#4.contigs_velvet.fa
1163	5381_3#5.contigs_velvet.fa
1164	5392_7#11.contigs_velvet.fa
1165	5392_7#12.contigs_velvet.fa
1166	5429_8#10.contigs_velvet.fa
672	27463_3#73.contigs_velvet.fa
1167	5429_8#3.contigs_velvet.fa
1168	5429_8#8.contigs_velvet.fa
1169	5737_7#2.contigs_velvet.fa
1170	5737_7#6.contigs_velvet.fa
1171	6259_5#15.contigs_velvet.fa
1172	6259_6#14.contigs_velvet.fa
1173	6259_6#18.contigs_velvet.fa
1174	6259_6#19.contigs_velvet.fa
1175	6259_6#24.contigs_velvet.fa
1176	6259_8#16.contigs_velvet.fa
673	27463_3#76.contigs_velvet.fa
1177	6259_8#3.contigs_velvet.fa
1178	6593_4#12.contigs_velvet.fa
1179	6593_4#21.contigs_velvet.fa
1180	6593_4#23.contigs_velvet.fa
1181	6593_5#10.contigs_velvet.fa
1182	6593_5#6.contigs_velvet.fa
1183	6630_1#21.contigs_velvet.fa
1184	6630_1#8.contigs_velvet.fa
1185	6630_2#11.contigs_velvet.fa
1186	6630_2#17.contigs_velvet.fa
674	27463_3#81.contigs_velvet.fa
1187	6630_3#20.contigs_velvet.fa
1188	6630_4#18.contigs_velvet.fa
1189	6630_4#3.contigs_velvet.fa
1190	6630_4#8.contigs_velvet.fa
1191	6630_4#9.contigs_velvet.fa
1192	6631_1#2.contigs_velvet.fa
1193	6631_2#13.contigs_velvet.fa
1194	6631_2#7.contigs_velvet.fa
1195	6631_3#13.contigs_velvet.fa
1196	6631_3#17.contigs_velvet.fa
675	27463_3#83.contigs_velvet.fa
1197	6631_3#20.contigs_velvet.fa
1198	6631_5#15.contigs_velvet.fa
1199	6631_5#22.contigs_velvet.fa
1200	6631_5#24.contigs_velvet.fa
1201	6631_5#8.contigs_velvet.fa
1202	6631_6#9.contigs_velvet.fa
1203	6631_7#5.contigs_velvet.fa
1204	6641_6#23.contigs_velvet.fa
1205	6641_6#9.contigs_velvet.fa
1206	6649_7#17.contigs_velvet.fa
676	27463_4#106.contigs_velvet.fa
1207	6649_8#24.contigs_velvet.fa
1208	6649_8#2.contigs_velvet.fa
1209	6649_8#5.contigs_velvet.fa
1210	6673_8#10.contigs_velvet.fa
1211	6673_8#17.contigs_velvet.fa
1212	6673_8#18.contigs_velvet.fa
1213	6673_8#22.contigs_velvet.fa
1214	6673_8#4.contigs_velvet.fa
1215	6680_4#3.contigs_velvet.fa
1216	6680_5#24.contigs_velvet.fa
623	27425_7#128.contigs_velvet.fa
677	27463_4#13.contigs_velvet.fa
1217	6680_6#3.contigs_velvet.fa
1218	6680_6#6.contigs_velvet.fa
1219	6680_7#16.contigs_velvet.fa
1220	6680_7#18.contigs_velvet.fa
1221	6680_7#9.contigs_velvet.fa
1222	6680_8#13.contigs_velvet.fa
1223	6680_8#20.contigs_velvet.fa
