6999_5#23.fa	33
7622_4#31.fa	32
7622_4#28.fa	21
6999_7#4.fa	21
7553_5#57.fa	21
7622_5#59.fa	21
7553_5#84.fa	21
6999_6#19.fa	21
6999_2#18.fa	7
7622_5#85.fa	7
7553_5#71.fa	7
6925_1#68.fa	7
7622_4#13.fa	7
7622_3#82.fa	26
7622_3#83.fa	26
7622_4#21.fa	26
6999_7#10.fa	26
7622_4#35.fa	26
6999_6#10.fa	26
7622_2#38.fa	17
7622_5#73.fa	17
7001_1#21.fa	17
7553_4#6.fa	17
7622_4#38.fa	2
7622_2#24.fa	2
7622_5#79.fa	2
7622_3#87.fa	2
6952_7#22.fa	2
7622_4#8.fa	1
7553_5#87.fa	1
7622_3#96.fa	18
7622_4#40.fa	18
7622_5#50.fa	18
6999_5#2.fa	18
7622_3#84.fa	18
6925_2#91.fa	18
7553_4#38.fa	30
6999_4#15.fa	30
7622_5#83.fa	30
7622_2#20.fa	16
7622_5#74.fa	16
6999_3#14.fa	27
7622_2#26.fa	27
7622_3#54.fa	27
7553_6#7.fa	27
6999_3#11.fa	27
7622_5#92.fa	25
6999_5#12.fa	28
6999_3#13.fa	28
6999_4#8.fa	28
6999_7#5.fa	28
7622_5#54.fa	28
7622_5#96.fa	20
7622_4#16.fa	20
7622_3#79.fa	20
6999_6#1.fa	20
6999_6#16.fa	14
7553_5#90.fa	24
7553_4#42.fa	24
7622_3#78.fa	10
7622_2#47.fa	10
7553_6#8.fa	31
7622_2#37.fa	31
7622_2#36.fa	31
7553_5#95.fa	35
6999_1#11.fa	11
7622_4#37.fa	22
7622_3#93.fa	22
7622_4#47.fa	22
6999_3#7.fa	0
6999_7#18.fa	0
7622_2#30.fa	0
7553_6#6.fa	13
6999_6#11.fa	13
7622_5#84.fa	13
6925_2#94.fa	13
6999_6#3.fa	13
7622_4#36.fa	13
6952_4#3.fa	13
7553_4#36.fa	13
6999_1#4.fa	13
6952_4#13.fa	23
6930_8#9.fa	23
7553_4#7.fa	29
7001_2#17.fa	29
6999_5#7.fa	6
7001_2#9.fa	6
7622_5#77.fa	6
7622_2#21.fa	36
6999_5#8.fa	3
7622_5#65.fa	3
6999_5#15.fa	3
7001_2#16.fa	3
6952_4#15.fa	9
7622_5#88.fa	9
6925_2#81.fa	9
7553_5#93.fa	9
6999_3#4.fa	9
6925_1#54.fa	9
6999_3#12.fa	9
7622_4#41.fa	9
6952_4#7.fa	12
7622_3#91.fa	12
7622_2#42.fa	12
7553_4#28.fa	12
6999_6#6.fa	15
7001_1#11.fa	15
7622_3#86.fa	38
7622_5#67.fa	8
7622_2#8.fa	4
7622_5#87.fa	4
7001_2#6.fa	4
7001_3#17.fa	4
7553_5#65.fa	4
6952_4#18.fa	4
7622_2#9.fa	4
6925_1#53.fa	4
7622_5#70.fa	4
6952_4#20.fa	4
7622_5#55.fa	4
7001_3#11.fa	34
6952_4#6.fa	37
7001_2#4.fa	19
7622_4#39.fa	5
7622_4#34.fa	5
7622_2#34.fa	5
7001_2#15.fa	5
7622_2#27.fa	5
